budget,genres,original_language,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,vote_average,vote_count,cast,director
120000000,Adventure Drama Action,en,51.328145,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""Haishang Films"", ""id"": 13480}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""TW"", ""name"": ""Taiwan""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",609016565,127.0,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""ta"", ""name"": ""\u0ba4\u0bae\u0bbf\u0bb4\u0bcd""}]",7.2,5797,Suraj Sharma Irrfan Khan Ayush Tandon Gautam Belur Adil Hussain,Ang Lee
110000000,Thriller Action Fantasy Horror,en,46.834704,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Michael De Luca Productions"", ""id"": 11370}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""Crystal Sky Pictures"", ""id"": 20241}, {""name"": ""GH One"", ""id"": 20475}, {""name"": ""Vengeance Productions Pty. Ltd."", ""id"": 20476}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",228738393,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.2,1712,Nicolas Cage Eva Mendes Wes Bentley Donal Logue Sam Elliott,Mark Steven Johnson
120000000,Action Thriller,en,62.641286,"[{""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""Captivate Entertainment"", ""id"": 25716}, {""name"": ""Pearl Street Films"", ""id"": 29313}, {""name"": ""Double Negative"", ""id"": 31922}, {""name"": ""Perfect World (Beijing) Pictures Co."", ""id"": 83871}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}]",415484914,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,2341,Matt Damon Alicia Vikander Tommy Lee Jones Vincent Cassel Julia Stiles,Paul Greengrass
120000000,Action Adventure Comedy,en,33.616115,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Wonderland Sound and Vision"", ""id"": 4022}, {""name"": ""Tall Trees Productions"", ""id"": 10239}, {""name"": ""Flower Films (II)"", ""id"": 19813}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",259175788,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",5.2,914,Cameron Diaz Drew Barrymore Lucy Liu Bernie Mac Robert Patrick,McG
130000000,Science Fiction Adventure Mystery,en,68.889395,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Brandywine Productions"", ""id"": 19747}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",403170142,124.0,"[{""iso_639_1"": ""gd"", ""name"": """"}, {""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,5080,Noomi Rapace Michael Fassbender Guy Pearce Idris Elba Logan Marshall-Green,Ridley Scott
120000000,Family Adventure Animation Comedy,en,27.99028400000001,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures Entertainment"", ""id"": 5752}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",169956806,78.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.4,613,Michael J. Fox Geena Davis Hugh Laurie Jonathan Lipnicki Anna Hoelck,Rob Minkoff
115000000,Science Fiction Action Drama Thriller,en,67.33766999999999,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Sony Pictures Entertainment (SPE)"", ""id"": 7431}, {""name"": ""QED International"", ""id"": 11029}, {""name"": ""Alpha Core"", ""id"": 18209}, {""name"": ""Genre Films"", ""id"": 28788}, {""name"": ""Simon Kinberg Productions"", ""id"": 31076}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",286140700,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,3439,Matt Damon Jodie Foster Sharlto Copley Alice Braga Diego Luna,Neill Blomkamp
105000000,Action Science Fiction,en,27.835436,"[{""name"": ""One Race Films"", ""id"": 7154}, {""name"": ""Radar Pictures"", ""id"": 14718}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",115772733,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,1570,Vin Diesel Thandie Newton Karl Urban Colm Feore Linus Roache,David Twohy
120000000,Action Science Fiction,en,66.757869,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Strike Entertainment"", ""id"": 655}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",242688965,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.7,2342,Joel Kinnaman Gary Oldman Michael Keaton Abbie Cornish Jackie Earle Haley,Jos\u00e9 Padilha
120000000,Action Family Science Fiction,en,17.060695000000006,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Anarchos Productions"", ""id"": 450}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Velocity Productions"", ""id"": 12170}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",93945766,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.7,354,Emile Hirsch Christina Ricci Matthew Fox Susan Sarandon Scott Porter,Lilly Wachowski
120000000,Comedy Drama Romance,en,11.137655,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Gracie Films"", ""id"": 18}, {""name"": ""Road Rebel"", ""id"": 2648}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",48668907,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.9,223,Reese Witherspoon Paul Rudd Owen Wilson Jack Nicholson Kathryn Hahn,James L. Brooks
117000000,Action Comedy,en,44.906918,"[{""name"": ""Tree Line Films"", ""id"": 84}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Pink Machine"", ""id"": 21845}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",261930431,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",5.9,1547,Tom Cruise Cameron Diaz Peter Sarsgaard Viola Davis Jordi Moll\u00e0,James Mangold
120000000,Action Science Fiction Adventure Mystery,en,67.698004,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Chernin Entertainment"", ""id"": 7076}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Monolith Pictures (III)"", ""id"": 19647}, {""name"": ""Radical Studios"", ""id"": 19648}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",286168572,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,4800,Tom Cruise Morgan Freeman Olga Kurylenko Andrea Riseborough Nikolaj Coster-Waldau,Joseph Kosinski
113000000,Science Fiction Adventure Action,en,44.108427,"[{""name"": ""Lucasfilm"", ""id"": 1}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",850000000,140.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.1,4116,Ewan McGregor Natalie Portman Hayden Christensen Ian McDiarmid Samuel L. Jackson,George Lucas
120000000,Adventure Action Science Fiction,en,43.987061,"[{""name"": ""Lucasfilm"", ""id"": 1}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",649398328,142.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,3992,Ewan McGregor Natalie Portman Hayden Christensen Ian McDiarmid Samuel L. Jackson,George Lucas
115000000,Animation Comedy Family,en,106.815545,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",562816256,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.5,5996,John Goodman Billy Crystal Mary Gibbs Steve Buscemi James Coburn,Pete Docter
120000000,Action Science Fiction Adventure Fantasy,en,15.953444,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",415440673,126.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,4053,Hugh Jackman Hiroyuki Sanada Famke Janssen Will Yun Lee Tao Okamoto,James Mangold
115000000,Adventure Action Science Fiction,en,54.035265,"[{""name"": ""Lucasfilm"", ""id"": 1}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",924317558,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,4432,Liam Neeson Ewan McGregor Natalie Portman Jake Lloyd Ian McDiarmid,George Lucas
135000000,Adventure Animation Comedy Family Fantasy,en,64.18332099999999,"[{""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",585178928,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.8,2399,Nicolas Cage Emma Stone Ryan Reynolds Catherine Keener Cloris Leachman,Chris Sanders
97250400,Fantasy Adventure Comedy Family,fr,20.344364,"[{""name"": ""Constantin Film"", ""id"": 47}, {""name"": ""TF1 Films Productions"", ""id"": 356}, {""name"": ""Path\u00e9 Renn Productions"", ""id"": 866}, {""name"": ""La Petite Reine"", ""id"": 1992}, {""name"": ""Tri Pictures"", ""id"": 1994}, {""name"": ""Sorolla Films"", ""id"": 1995}, {""name"": ""Novo RPI"", ""id"": 1996}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""uFilm"", ""id"": 8676}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Le Tax Shelter du Gouvernement F\u00e9d\u00e9ral de Belgique"", ""id"": 11921}, {""name"": ""Les Editions Albert Ren\u00e9"", ""id"": 20409}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",132900000,116.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",5.0,471,Clovis Cornillac G\u00e9rard Depardieu Franck Dubosc Jos\u00e9 Garcia St\u00e9phane Rousseau,Thomas Langmann
115000000,Drama Action History War,en,18.714197,"[{""name"": ""Lion Rock Productions"", ""id"": 2812}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",77628265,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""nv"", ""name"": """"}]",5.8,341,Nicolas Cage Adam Beach Peter Stormare Noah Emmerich Mark Ruffalo,John Woo
115000000,Action Adventure Drama,en,60.467984,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Perfect World Pictures"", ""id"": 10338}, {""name"": ""Roth Films"", ""id"": 16314}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",164602163,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.0,1523,Chris Hemsworth Charlize Theron Emily Blunt Jessica Chastain Nick Frost,Cedric Nicolas-Troyan
125000000,Science Fiction Action Adventure Fantasy Comedy,en,143.350376,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Platinum Dunes"", ""id"": 2481}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",477200000,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.8,2636,Megan Fox Will Arnett William Fichtner Alan Ritchson Noel Fisher,Jonathan Liebesman
105000000,Science Fiction Thriller Drama,en,110.153618,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Heyday Films"", ""id"": 7364}, {""name"": ""Esperanto Filmoj"", ""id"": 7470}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",716392705,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.3,5751,Sandra Bullock George Clooney Ed Harris Orto Ignatiussen Phaldut Sharma,Alfonso Cuar\u00f3n
116000000,Action Adventure Thriller,en,16.90444,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Pacific Western"", ""id"": 1280}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",178127760,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.7,428,Pierce Brosnan Linda Hamilton Jamie Ren\u00e9e Smith Jeremy Foley Elizabeth Hoffman,Roger Donaldson
135000000,Fantasy Action Adventure Comedy,en,39.873791,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""5150 Action"", ""id"": 47354}, {""name"": ""Gama Entertainment Partners"", ""id"": 77208}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",245623848,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.8,963,Megan Fox Stephen Amell Will Arnett Laura Linney Pete Ploszek,Dave Green
120000000,Action Adventure Science Fiction,en,38.126095,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Marv Films"", ""id"": 5374}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Constantin Film."", ""id"": 9078}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Genre Films"", ""id"": 28788}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",167977596,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.4,2278,Miles Teller Kate Mara Michael B. Jordan Jamie Bell Toby Kebbell,Josh Trank
110000000,Action Adventure Comedy Family Fantasy,en,48.780039,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",574480841,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}]",6.3,2862,Ben Stiller Jake Cherry Carla Gugino Robin Williams Dick Van Dyke,Shawn Levy
110000000,Action Drama Thriller,en,100.412364,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Flynn Picture Company"", ""id"": 34081}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",470490832,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.0,2968,Dwayne Johnson Alexandra Daddario Carla Gugino Ioan Gruffudd Archie Panjabi,Brad Peyton
110000000,Adventure Action Thriller,en,42.887121,"[{""name"": ""Eon Productions"", ""id"": 7576}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",333011068,119.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""da"", ""name"": ""Dansk""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",6.0,925,Pierce Brosnan Jonathan Pryce Michelle Yeoh Teri Hatcher Ricky Jay,Roger Spottiswoode
110000000,Drama History War Action,en,23.657284,"[{""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Mutual Film Company"", ""id"": 762}, {""name"": ""Global Entertainment Productions GmbH & Company Medien KG"", ""id"": 9269}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",215294342,165.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.8,1099,Mel Gibson Heath Ledger Joely Richardson Jason Isaacs Tch\u00e9ky Karyo,Roland Emmerich
110000000,Thriller Crime,en,76.840712,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Section Eight"", ""id"": 129}, {""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""WV Films III"", ""id"": 12202}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",362744280,125.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""nl"", ""name"": ""Nederlands""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,2124,George Clooney Brad Pitt Catherine Zeta-Jones Julia Roberts Andy Garc\u00eda,Steven Soderbergh
110000000,Action Comedy Drama Thriller,en,44.635452,"[{""name"": ""Weed Road Pictures"", ""id"": 433}, {""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",478207520,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",6.5,2965,Angelina Jolie Brad Pitt Vince Vaughn Adam Brody Kerry Washington,Doug Liman
110000000,Adventure Science Fiction Thriller,en,103.718387,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}, {""name"": ""NeoReel"", ""id"": 24097}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",295238201,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.2,3829,Shailene Woodley Theo James Kate Winslet Ansel Elgort Miles Teller,Robert Schwentke
116000000,Drama,en,45.616098,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Appian Way"", ""id"": 562}, {""name"": ""Forward Pass"", ""id"": 675}, {""name"": ""Cappa Productions"", ""id"": 691}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG"", ""id"": 19116}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",102000000,170.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.0,1489,Leonardo DiCaprio Cate Blanchett Kate Beckinsale John C. Reilly Alec Baldwin,Martin Scorsese
112000000,Comedy,en,22.845143,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Dune Entertainment III"", ""id"": 6332}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",237382724,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.9,621,Jack Black Amanda Peet Emily Blunt Jason Segel Chris O'Dowd,Rob Letterman
